Name,Title,aiconalt,View,State,View1,asizebase
Shanker Nair,Powerful motor grinds most of whats in the kitchen except stones!!!,5.0 out of 5 stars,"Reviewed in India on December 10, 2019",Verified Purchase,"There is nothing to dislike in the product. You need a little bit of time to figure out how to assemble the parts, you need to refer to the manual that comes with it, once you are used to it, operating it is a breeze.
It make a lot of noise in the grind mode but, that can be tolerated as it virtually pulverizes the contents.
Haven't tried all the jars like the juicer, slicers, dicers and dough mixing thingy.
Till now it worth every penny!
Real test of the product comes when it requires repairs and spares.
Will keep things posted.",One person found this helpful
D S.,Must buy👍💯,5.0 out of 5 stars,"Reviewed in India on March 12, 2021",Verified Purchase,"This is an amazing product from Preethi....My mom had carpel tunnel syndrome so she can't kend flour with her hands ...This will kend,blend,chops and doing everything what we need👍Amazing product at this price range 💯💯💯💯",One person found this helpful
BHUVANESWARAN,I trust the brand,4.0 out of 5 stars,"Reviewed in India on July 31, 2021",Verified Purchase,"Appearance look elegant and firm base, sticks hard in the surface, even hard to shake, which is nice feature. I trust the brand as I am using Previous  version of Preethi for long time. Yet to start using this mixer and will post the performance review after a month",
CManikhandan,Looks great but attention to details missing,4.0 out of 5 stars,"Reviewed in India on April 6, 2019",Verified Purchase,Looks great but attention to details missing. close looks can reveal cheap plastic and paint. Noise level on the higher end but acceptable for sure. Jars are good but other Preethi products have better steel jars. In order to keep the cost low to accommodate so many types of Jars and function we can clearly see company has cut corners.,
Rahul,try something better instead of purchasing it..,3.0 out of 5 stars,"Reviewed in India on December 8, 2018",Verified Purchase,"Extremely noisey
Somewhat easy to use if you watch YouTube videos from manufacturers 😆
Best feature is the MasterChef jar, but the citrus juicer is not durable..within 10 days of using it the inner rings of citrus cup torn of....

Juicer ouput tube is also very very short....

Overall try something better instead of purchasing it.....",
Mahendran,Awesome at its price.,5.0 out of 5 stars,"Reviewed in India on November 28, 2018",Verified Purchase,"I did try all the step in video and was amazed by the performance other than wet grinding for vada since the flour needs little thickness. I got a weird sound in the mixer grinder and the mixie did not work for 5 mins. After 5 mins it resumed back as normal.

For Idly flour wet grinding it works well.",4 people found this helpful
Ravi Kanth,Very loud!!,3.0 out of 5 stars,"Reviewed in India on January 23, 2022",Verified Purchase,It grinds well...but the noise is literally deafening!!! Not sure if ours is a defective piece.,One person found this helpful
Chennai Sholinganallur,Perfect work partner,5.0 out of 5 stars,"Reviewed in India on May 20, 2021",Verified Purchase,"Excellent product. Really helps a lot in saving vegetables chopping time. Also for atta kneading. I recommend this for all women who are struggling to balance time with various works in the lockdown days...
Thank you Preethi :-)",2 people found this helpful
Teja C.,So good..,5.0 out of 5 stars,"Reviewed in India on March 3, 2021",Verified Purchase,"No problems at all..
Using it very hard from last 3 years..
So Awesome..
So good.
(Just one... haven't used to mix flour)
Used to cut vegetables, grinding, mixing, juicer..
Awesome till now.",One person found this helpful
Mohammed Zuber Ebrahim,Non reliable product,3.0 out of 5 stars,"Reviewed in India on November 21, 2018",Verified Purchase,"I read a lot of reviews about this product before buying it. I bought this on 12th October and the juice jar gave up within one month of purchase.
The motor is powerful but the accessories are not strong enough not happy with it
Other drawback is they dont have a local presence in Maharashtra we have to contact a third party vendor for service.
I would request the manufacturer to make the jars more durable",One person found this helpful
Vimal Dobhal,Don't Compare Preethi Zodiac With any other Mixture Grinders,5.0 out of 5 stars,"Reviewed in India on June 7, 2021",Verified Purchase,"1-Noise level is normal.
2-Grinding dry spices quickly
3-Chopping vegetables quickly Even potato 🥔 and Onion with perfect cutting shape and size.
4-Premium look
5- best juice jar .",2 people found this helpful
Keshav,Best gift for your mom and wife to make their life easier.,5.0 out of 5 stars,"Reviewed in India on February 13, 2021",Verified Purchase,Superb product.. One of the best gift you can give to your mom or wife to make their life easier in kitchen.. Worth the price for the features offered..,One person found this helpful
Anish,Awesome,5.0 out of 5 stars,"Reviewed in India on January 22, 2022",Verified Purchase,This a great kitchen solution. It does everything that it advertises. Chopping vegetables and grinding is extremely easy and fast. It's been over six months and I have no complaints. Only the name and printed numbers have disappeared.,One person found this helpful
Sachin Bharadwaj S,Works just fine,5.0 out of 5 stars,"Reviewed in India on July 26, 2021",Verified Purchase,"For dough kneading, don't put in large quantities. Put in batches so that you don't overburden the plastic which rotates. Saw some images in which it has broken.
All jars are fine.
The only downside is, it makes a lot of noise. But it does its job.",One person found this helpful
Anish Palapetty,Good and easy to use,4.0 out of 5 stars,"Reviewed in India on June 19, 2020",Verified Purchase,"This mixer has everything you need for a medium family. Easy to use and fast output. Instruction manual has good details to get started. Noise level is not bad considering it is 750w. Noise is lower for master chef and juicer jars.
The outside plastic body needs improvement. Doesn't have the premium look and has blur spots in few places. Would have given 5 stars if the body had no spots.",
Naveen Kumar,Reduces time,5.0 out of 5 stars,"Reviewed in India on April 29, 2021",Verified Purchase,"Overall its a good product. I have been using this one last one year. There is no problem occured till now. Only one drawback is whenever you want to make mosambi juice, its really hard to filter the juice from the fruit

Mixer will rotate fast so we cant able to filter the juice from the fruit",One person found this helpful
Shounik S.,Superb mixer,5.0 out of 5 stars,"Reviewed in India on September 8, 2018",Verified Purchase,Fantastic product. Stylish design and good value for money. If u have daily usage don't look for anything else.no complains at all. Very durable. Powerful motor.I don't think company has to advertising for this product.,6 people found this helpful
Chandrasekhar,Excellent product,5.0 out of 5 stars,"Reviewed in India on June 12, 2019",Verified Purchase,"Pros:
This can be used to cut many types of vegetables, but you just have to keep changing the blades according to your need.
Cleaning is very simple as we can remove all blades in the Jars.
I love the light on the Switch :)

Cons:
Sometimes it's very hard to change the blade for Juicer, as it is very tight.",3 people found this helpful
