Name,Title,aiconalt,View,State,View1,asizebase
Paras Verma,Value for money product,4.0 out of 5 stars,"Reviewed in India on October 16, 2020",Verified Purchase,"This is definitely a really good product from a reputed company.
Noise level of item is average, though we are yet to use it in full kitchen conditions. Jars are sufficiently big enough to cater all requirements including mango shakes. Biggest jar is of 1.5L.

The only issue which seems like product design and I am not sure why it is this way is about lid of middle jar, that doesnt have any rubber gasket attached to it, though the same is available for big and smaller jar lids. Not sure what the rationale behind this design but I accepted the machine and not going to return just for a small design defect. I hope Amazon reviews this along with seller to see how they can rectify the issue and how they can provide the appropriate item to all existing customers who bought the item already.",
Nagendra Kumar,Good product from Philips,4.0 out of 5 stars,"Reviewed in India on December 25, 2020",Verified Purchase,"Few points would like to post here,
* Using this product in home for last 2 months and no issues of stoppages observed.
* Since the power of this product is high (750W), the Noise is little louder. But it's okay.
* While grinding hard materials, you'll need to hold the Jar strong enough not to allow the Jar to shake off. This is again because of high power mixer grinder.
* Blades of Jar are made of SS but still be extra cautious about not leaving any water particles on them while not using the Jar.
* FYI, Medium Jar don't have Gasket/Rubber lock with them. Anyway you can buy them from your local Philips store. But you don't actually need gasket for that Jar.

Overall the product is good from Philips",
HyderAli,why dosent Amazon uses artificialintelligence to fill in 2 years extended warranty details,4.0 out of 5 stars,"Reviewed in India on September 27, 2020",Verified Purchase,"why dosent Amazon uses artificialintelligence to fill in 2 years extended warranty details through onsitego extended warranty details... if as Amazon wants some littel amount to Automatic update extended warranty details the customers will pay for it... we have to search serial number .load invoice input on webpage of onsite go , its years 2020 Amazon is not taking help of artificial intelligence to input coustimer warranty details Amazon has my address details ALEXS and what not .... its request Amazon to help its coustimer to set up office standard home appliance warranty automated warranty for every address or residence. it will be big warrenty business for home products. n peace of mind for coustomer.",
m.a.rahman,Does not expected like this..,3.0 out of 5 stars,"Reviewed in India on November 9, 2021",Verified Purchase,First the jars are small comparing to other brand grinder jars and second thing is cant keep a hand on jar while using cause of hole from where the air is released and the jars are getting heated while using whuch is why can't able to touch it for 2min if we block the hole of jar cap and the third thing is it doesnt have a grip to hold with hands as it has very sharp upper line holder and rather than that everything is good....,One person found this helpful
Ashish Kumar,Decent product.,4.0 out of 5 stars,"Reviewed in India on August 22, 2020",Verified Purchase,"Got it for Rs3375.

Quality wise good.

But some equipments are defective. Firstly the
lid of biggest jar is broken as shown in image. Secondly the lid of second jar didn't had rubber. Should have opened the package within 10 days to get replacement.😔Thanks to corona crisis.

Noise level medium atleast lesser than my previous Bajaj Juicer Mixer Grinder.

First used it to grind onion nd tomatoes. Onion got grinded in 30 seconds. Tomatoes in like 8-10 secs.

Not for juicing purpose. Bt as mixer grinder it's awesome.",2 people found this helpful
saloni ranjan,Disappointed,1.0 out of 5 stars,"Reviewed in India on February 5, 2021",Verified Purchase,"Waste of money, small jar doesn't take small quantity and even if u keep hold of the lid it will spill making entire kitchen dirty. And if u use big one then it won't grind it properly bcoz quantity will be less ... Waste of money.. I realised late else I wud have returned it... Philips disappointed",2 people found this helpful
Customer,Disappointing from Philips,1.0 out of 5 stars,"Reviewed in India on June 3, 2022",Verified Purchase,"The large Jar keeps jamming, the small one is working perfectly fine. I have had to go to he service center 3 times and in just 1 week of servicing the blades in the jar become stuck and don't spin freely. I am absolutely fed up with the manufacturing quality and post purchase service. I keep asking them to replace the jar, but they just clean it and give it back. Pathetic really.

I regret this purchase fully. Sorry to see Philips' quality dropping like this.",
Alex Thomas,overall its average,3.0 out of 5 stars,"Reviewed in India on October 31, 2020",Verified Purchase,"i bought this in June 2020
after 5 months, the problems i personally face are:
the smallest jar lid has become loose
cant grind idli batter properly as it keeps tripping after 10 seconds of grinding then we have to off the mixer and reset. also the blade is slightly rusting also.
only good thing is its versatile design and easy to clean.
so if this product is below 3000 you can go for it or else not worth is what i feel",2 people found this helpful
siddhi pathak,Defective peice,1.0 out of 5 stars,"Reviewed in India on July 10, 2021",Verified Purchase,"The mixer plug was not working we have to play with plug to work.
Small jar spills.
The most pathetic thing is when complained philps that some short circuite happened while using the mixer grinder so please replace as anything can happen in future from that incident only my mom hand burned.
So they were not ready for replacement only repair service is availble.
The manager was teaching me how to use muxer grinder😂Maam it would be your mistake.
Pathetic service. Local company may have better service. Brand name is for name sake.
No help from amazon too.",2 people found this helpful
Debanjan Chakraborty,Powerful,5.0 out of 5 stars,"Reviewed in India on January 15, 2021",Verified Purchase,"Another best item in good price .
Simple and edge less design. Good quality of jar but I found the handle is little bit cheap quality. Nice blades. The motor is 750 watt High speed motor which literally crush solid items like a rock but motor make a lot of noise but in these noise you can feel the how smooth and how powerful it is. I agree it is noisy but also it is very powerful .",One person found this helpful
